Date,Open,High,Low,Close,Volume
7-May-15,88.83,89.29,84.91,86.00,69448768
6-May-15,79.65,80.85,79.51,80.00,24953501
5-May-15,80.44,80.90,77.77,79.54,32661944
4-May-15,81.17,81.56,80.12,80.59,21551458
1-May-15,81.03,82.25,80.11,81.17,17910494
30-Apr-15,82.22,82.65,80.44,81.29,14209658
29-Apr-15,84.06,84.40,81.64,82.45,21098023
28-Apr-15,85.54,85.57,83.82,85.08,11110498
27-Apr-15,85.53,86.27,84.65,84.90,17434201
24-Apr-15,82.88,84.99,82.80,84.57,21058385
23-Apr-15,81.88,82.75,81.62,82.28,11483253
22-Apr-15,82.78,82.84,81.52,82.05,13316927
21-Apr-15,82.86,82.92,82.14,82.42,10055961
20-Apr-15,82.25,82.69,81.52,82.20,13470955
17-Apr-15,83.08,83.25,81.61,81.90,22791777
16-Apr-15,85.15,85.40,83.89,84.06,12048583
15-Apr-15,85.08,85.36,84.16,84.67,12225844
14-Apr-15,84.63,85.13,83.53,85.00,11819027
13-Apr-15,85.16,85.71,83.82,84.28,15797050
10-Apr-15,86.68,86.69,84.15,84.58,18300267
9-Apr-15,87.03,87.69,85.20,86.14,27800359
8-Apr-15,83.30,85.54,83.07,85.39,26161527
7-Apr-15,81.94,82.95,81.88,82.21,9443023
6-Apr-15,82.05,82.59,81.61,81.82,12810548
2-Apr-15,82.88,83.00,81.25,82.28,19868163
1-Apr-15,83.37,83.72,82.18,82.36,14896406
31-Mar-15,83.64,84.45,83.20,83.24,11812889
30-Mar-15,85.03,85.15,83.75,83.90,10020509
27-Mar-15,84.78,85.15,83.34,84.58,9703760
26-Mar-15,83.20,85.00,82.96,84.17,12208015
25-Mar-15,83.94,84.48,82.67,83.75,13507223
24-Mar-15,84.35,84.50,82.39,83.63,14545075
23-Mar-15,85.25,85.53,84.21,84.25,11184040
20-Mar-15,86.33,86.80,85.09,85.20,21181463
19-Mar-15,85.11,87.04,85.00,85.74,30454698
18-Mar-15,83.87,85.95,83.30,84.59,35662979
17-Mar-15,84.01,85.10,83.51,84.50,17638969
16-Mar-15,82.01,85.20,81.94,84.00,16905669
13-Mar-15,81.80,81.92,80.77,81.86,12663261
12-Mar-15,82.10,82.90,81.53,81.92,11232001
11-Mar-15,83.00,83.38,81.19,81.99,12768747
10-Mar-15,81.09,83.15,80.65,82.97,13817017
9-Mar-15,84.35,84.35,81.48,82.53,17616541
6-Mar-15,85.74,86.00,84.05,84.40,10673713
5-Mar-15,85.75,86.27,84.01,86.10,18514791
4-Mar-15,80.27,85.83,80.17,85.49,36607207
3-Mar-15,82.95,83.25,80.03,81.58,39246079
2-Mar-15,85.00,85.02,83.75,84.00,11213400
27-Feb-15,85.95,86.56,85.00,85.12,8377156
26-Feb-15,86.92,87.16,85.20,85.37,8763283
25-Feb-15,84.38,86.83,84.36,86.19,13645741
24-Feb-15,85.53,85.53,83.88,84.69,15846433
23-Feb-15,86.51,86.68,85.25,85.47,9367921
20-Feb-15,87.25,87.29,86.38,86.64,7821725
19-Feb-15,86.81,87.87,86.71,86.89,7604050
18-Feb-15,87.10,87.43,86.50,86.74,7422267
17-Feb-15,88.78,88.99,86.70,86.85,15191655
13-Feb-15,88.20,89.30,87.65,89.05,14665220
12-Feb-15,85.60,88.30,85.55,87.10,15177782
11-Feb-15,87.58,87.70,85.82,86.00,12391883
10-Feb-15,87.01,87.47,86.52,87.26,12043343
9-Feb-15,85.83,86.75,85.47,86.00,12109549
6-Feb-15,87.11,87.40,85.42,85.68,17632088
5-Feb-15,89.58,89.84,86.10,87.00,28926155
4-Feb-15,90.99,91.88,89.48,90.00,14643641
3-Feb-15,91.65,91.65,89.90,90.61,13512263
2-Feb-15,91.13,91.66,88.61,90.13,18865339
30-Jan-15,89.60,92.00,88.11,89.08,36806855
29-Jan-15,90.53,90.74,87.36,89.81,76561394
28-Jan-15,100.30,101.49,97.79,98.45,42144722
27-Jan-15,102.89,103.57,100.58,102.94,15659923
26-Jan-15,104.40,105.13,103.33,103.99,10664933
23-Jan-15,104.02,105.20,103.02,103.11,9873817
22-Jan-15,104.60,104.92,103.10,104.00,11432954
21-Jan-15,100.75,103.86,100.32,103.29,15186903
20-Jan-15,98.30,100.21,97.59,100.04,12105566
16-Jan-15,96.09,97.80,95.52,96.89,13327946
15-Jan-15,99.67,100.14,96.02,96.31,18260075
14-Jan-15,99.28,100.18,98.06,99.58,17807989
13-Jan-15,102.59,102.85,100.01,100.77,11294447
12-Jan-15,103.20,103.36,101.21,101.62,7997243
9-Jan-15,105.24,105.30,102.89,103.02,10222235
8-Jan-15,102.95,105.34,102.68,105.03,12942054
7-Jan-15,104.59,104.74,102.03,102.13,11052156
6-Jan-15,101.25,103.85,100.11,103.32,15720408
5-Jan-15,102.76,103.02,99.90,101.00,18337015
2-Jan-15,104.24,104.72,102.52,103.60,12303388
31-Dec-14,106.46,106.47,103.69,103.94,10283426
30-Dec-14,105.64,106.71,105.13,105.75,10205745
29-Dec-14,105.95,107.66,105.64,105.98,8068606
26-Dec-14,105.99,106.94,105.50,105.95,6529104
24-Dec-14,105.68,107.21,105.60,105.95,5870358
23-Dec-14,108.30,108.47,103.88,105.52,19096295
22-Dec-14,110.63,110.98,108.53,108.77,13041238
19-Dec-14,109.93,110.65,108.04,110.65,14857753
18-Dec-14,110.58,111.20,108.26,109.25,22788099
17-Dec-14,107.11,109.19,106.28,109.02,17311145
16-Dec-14,103.75,107.68,103.70,105.77,21700589
15-Dec-14,106.39,107.77,103.70,104.70,16521759
12-Dec-14,104.70,107.45,104.18,105.11,14537588
11-Dec-14,104.44,106.84,104.29,104.97,15684278
10-Dec-14,107.09,107.38,103.51,103.88,18466661
9-Dec-14,102.27,107.95,101.20,107.48,24866811
8-Dec-14,105.97,107.40,104.21,105.07,19217254
5-Dec-14,109.60,110.35,107.76,107.90,12148064
4-Dec-14,110.10,110.50,108.91,109.17,10860303
3-Dec-14,110.40,111.68,108.80,110.64,16221061
2-Dec-14,107.35,110.00,106.61,109.89,18785046
1-Dec-14,110.02,110.05,103.90,105.99,38464170
28-Nov-14,113.14,113.23,111.11,111.64,8077842
26-Nov-14,113.33,113.74,112.33,112.67,11832909
25-Nov-14,114.94,115.17,112.33,113.47,23484800
24-Nov-14,112.00,113.93,111.55,113.92,20645684
21-Nov-14,113.21,113.50,110.44,110.73,27432207
20-Nov-14,107.81,112.44,107.26,109.82,36489321
19-Nov-14,109.83,110.68,107.22,108.82,46840584
18-Nov-14,114.33,114.38,110.41,110.81,41097971
17-Nov-14,115.44,115.63,113.13,114.25,22573052
14-Nov-14,115.06,115.39,113.35,115.10,29848790
13-Nov-14,119.30,120.00,114.55,114.84,62162512
